technology.tabula.UtilsForTesting;27;75.59289460184544

technology.tabula.UtilsForTesting;20;55.328333517248815

technology.tabula.UtilsForTesting;80;55.328333517248815

technology.tabula.UtilsForTesting;16;42.857142857142854

technology.tabula.UtilsForTesting;66;31.94382824999699

technology.tabula.Ruling;41;16.49572197684645

technology.tabula.Rectangle$1;19;14.285714285714285

technology.tabula.Utils;150;14.285714285714285

technology.tabula.Utils;152;14.285714285714285

technology.tabula.Utils;156;14.285714285714285

technology.tabula.Utils;157;14.285714285714285

technology.tabula.Utils;158;14.285714285714285

technology.tabula.Utils;163;14.285714285714285

technology.tabula.Utils;164;14.285714285714285

technology.tabula.Utils;165;14.285714285714285

technology.tabula.extractors.SpreadsheetExtractionAlgorithm;12;10.101525445522107

technology.tabula.extractors.BasicExtractionAlgorithm;19;10.101525445522107

technology.tabula.extractors.BasicExtractionAlgorithm;21;10.101525445522107

technology.tabula.extractors.BasicExtractionAlgorithm;22;10.101525445522107

technology.tabula.Ruling;38;10.101525445522107

technology.tabula.CommandLineApp;48;10.101525445522107

technology.tabula.CommandLineApp;49;10.101525445522107

technology.tabula.CommandLineApp;50;10.101525445522107

technology.tabula.CommandLineApp;51;10.101525445522107

technology.tabula.CommandLineApp;52;10.101525445522107

technology.tabula.CommandLineApp;53;10.101525445522107

technology.tabula.CommandLineApp;55;10.101525445522107

technology.tabula.CommandLineApp;56;10.101525445522107

technology.tabula.CommandLineApp;58;10.101525445522107

technology.tabula.CommandLineApp;85;10.101525445522107

technology.tabula.CommandLineApp;98;10.101525445522107

technology.tabula.CommandLineApp;102;10.101525445522107

technology.tabula.CommandLineApp;103;10.101525445522107

technology.tabula.CommandLineApp;104;10.101525445522107

technology.tabula.Utils;104;10.101525445522107

technology.tabula.Utils;105;10.101525445522107

technology.tabula.Utils;108;10.101525445522107

technology.tabula.Utils;109;10.101525445522107

technology.tabula.Utils;110;10.101525445522107

technology.tabula.Utils;111;10.101525445522107

technology.tabula.Utils;113;10.101525445522107

technology.tabula.CommandLineApp;207;10.101525445522107

technology.tabula.CommandLineApp;212;10.101525445522107

technology.tabula.CommandLineApp;222;10.101525445522107

technology.tabula.CommandLineApp;223;10.101525445522107

technology.tabula.CommandLineApp;246;10.101525445522107

technology.tabula.CommandLineApp;247;10.101525445522107

technology.tabula.CommandLineApp;252;10.101525445522107

technology.tabula.CommandLineApp;257;10.101525445522107

technology.tabula.CommandLineApp;260;10.101525445522107

technology.tabula.CommandLineApp;264;10.101525445522107

technology.tabula.CommandLineApp;265;10.101525445522107

technology.tabula.CommandLineApp;266;10.101525445522107

technology.tabula.CommandLineApp;267;10.101525445522107

technology.tabula.CommandLineApp;269;10.101525445522107

technology.tabula.CommandLineApp;278;10.101525445522107

technology.tabula.CommandLineApp;302;10.101525445522107

technology.tabula.CommandLineApp;304;10.101525445522107

technology.tabula.CommandLineApp;305;10.101525445522107

technology.tabula.CommandLineApp;306;10.101525445522107

technology.tabula.CommandLineApp;307;10.101525445522107

technology.tabula.CommandLineApp;308;10.101525445522107

technology.tabula.CommandLineApp;309;10.101525445522107

technology.tabula.CommandLineApp;310;10.101525445522107

technology.tabula.CommandLineApp;311;10.101525445522107

technology.tabula.CommandLineApp;312;10.101525445522107

technology.tabula.CommandLineApp;314;10.101525445522107

technology.tabula.CommandLineApp;315;10.101525445522107

technology.tabula.CommandLineApp;316;10.101525445522107

technology.tabula.CommandLineApp;317;10.101525445522107

technology.tabula.CommandLineApp;318;10.101525445522107

technology.tabula.CommandLineApp;319;10.101525445522107

technology.tabula.CommandLineApp;320;10.101525445522107

technology.tabula.CommandLineApp;321;10.101525445522107

technology.tabula.CommandLineApp;322;10.101525445522107

technology.tabula.CommandLineApp;323;10.101525445522107

technology.tabula.CommandLineApp;324;10.101525445522107

technology.tabula.CommandLineApp;325;10.101525445522107

technology.tabula.CommandLineApp;326;10.101525445522107

technology.tabula.CommandLineApp;327;10.101525445522107

technology.tabula.CommandLineApp;328;10.101525445522107

technology.tabula.CommandLineApp;329;10.101525445522107

technology.tabula.CommandLineApp;330;10.101525445522107

technology.tabula.CommandLineApp;331;10.101525445522107

technology.tabula.CommandLineApp;332;10.101525445522107

technology.tabula.CommandLineApp;333;10.101525445522107

technology.tabula.CommandLineApp;334;10.101525445522107

technology.tabula.CommandLineApp;335;10.101525445522107

technology.tabula.CommandLineApp;336;10.101525445522107

technology.tabula.CommandLineApp;337;10.101525445522107

technology.tabula.CommandLineApp;338;10.101525445522107

technology.tabula.CommandLineApp;339;10.101525445522107

technology.tabula.CommandLineApp;340;10.101525445522107

technology.tabula.CommandLineApp;343;10.101525445522107

technology.tabula.CommandLineApp;344;10.101525445522107

technology.tabula.CommandLineApp;345;10.101525445522107

technology.tabula.CommandLineApp;346;10.101525445522107

technology.tabula.CommandLineApp;347;10.101525445522107

technology.tabula.CommandLineApp;348;10.101525445522107

technology.tabula.CommandLineApp;352;10.101525445522107

technology.tabula.CommandLineApp;353;10.101525445522107

technology.tabula.CommandLineApp;354;10.101525445522107

technology.tabula.CommandLineApp;355;10.101525445522107

technology.tabula.CommandLineApp;356;10.101525445522107

technology.tabula.CommandLineApp;357;10.101525445522107

technology.tabula.CommandLineApp;358;10.101525445522107

technology.tabula.CommandLineApp;359;10.101525445522107

technology.tabula.CommandLineApp;360;10.101525445522107

technology.tabula.CommandLineApp;362;10.101525445522107

technology.tabula.CommandLineApp$TableExtractor;366;10.101525445522107

technology.tabula.CommandLineApp$TableExtractor;367;10.101525445522107

technology.tabula.CommandLineApp$TableExtractor;368;10.101525445522107

technology.tabula.CommandLineApp$TableExtractor;369;10.101525445522107

technology.tabula.CommandLineApp$TableExtractor;371;10.101525445522107

technology.tabula.CommandLineApp$TableExtractor;372;10.101525445522107

technology.tabula.CommandLineApp$TableExtractor;374;10.101525445522107

technology.tabula.CommandLineApp$TableExtractor;376;10.101525445522107

technology.tabula.CommandLineApp$TableExtractor;377;10.101525445522107

technology.tabula.CommandLineApp$TableExtractor;388;10.101525445522107

technology.tabula.CommandLineApp$TableExtractor;389;10.101525445522107

technology.tabula.CommandLineApp$TableExtractor;392;10.101525445522107

technology.tabula.CommandLineApp$TableExtractor;393;10.101525445522107

technology.tabula.CommandLineApp$TableExtractor;396;10.101525445522107

technology.tabula.CommandLineApp$TableExtractor;397;10.101525445522107

technology.tabula.CommandLineApp$OutputFormat;494;10.101525445522107

technology.tabula.CommandLineApp$OutputFormat;495;10.101525445522107

technology.tabula.CommandLineApp$OutputFormat;496;10.101525445522107

technology.tabula.CommandLineApp$OutputFormat;497;10.101525445522107

technology.tabula.CommandLineApp$OutputFormat;499;10.101525445522107

technology.tabula.Utils;184;8.247860988423225

technology.tabula.Utils;195;8.247860988423225

technology.tabula.Utils;196;8.247860988423225

technology.tabula.Cell;10;7.142857142857142

technology.tabula.Cell;11;7.142857142857142

technology.tabula.Cell;12;7.142857142857142

technology.tabula.Cell;13;7.142857142857142

technology.tabula.Utils;100;7.142857142857142

technology.tabula.Utils;183;7.142857142857142

technology.tabula.Utils;91;6.388765649999399

technology.tabula.Utils;94;6.388765649999399

technology.tabula.Utils;95;6.388765649999399

technology.tabula.Utils;96;6.388765649999399

technology.tabula.Utils;170;6.388765649999399

technology.tabula.Utils;174;6.388765649999399

technology.tabula.Utils;176;6.388765649999399

technology.tabula.Utils;177;6.388765649999399

technology.tabula.Utils;178;6.388765649999399

technology.tabula.Utils;179;6.388765649999399

technology.tabula.Ruling;23;5.957554687344993

technology.tabula.Ruling;24;5.957554687344993

technology.tabula.Ruling;27;5.714285714285714

technology.tabula.Ruling;28;5.714285714285714

technology.tabula.Ruling;29;5.714285714285714

technology.tabula.Ruling;36;5.714285714285714

technology.tabula.Ruling;37;5.714285714285714

technology.tabula.Ruling;40;5.714285714285714

technology.tabula.Ruling;43;5.714285714285714

technology.tabula.Ruling;272;5.714285714285714

technology.tabula.Ruling;273;5.714285714285714

technology.tabula.Ruling;275;5.714285714285714

technology.tabula.Ruling;278;5.714285714285714

technology.tabula.Cell;52;5.3994924715603885

technology.tabula.Cell;53;5.3994924715603885

technology.tabula.Cell;60;5.3994924715603885

technology.tabula.Cell;61;5.3994924715603885

technology.tabula.Utils;32;5.131580057907854

technology.tabula.RectangularTextContainer;9;3.3671751485073695

technology.tabula.RectangularTextContainer;12;3.3671751485073695

technology.tabula.RectangularTextContainer;13;3.3671751485073695

technology.tabula.Rectangle;39;1.9810721293758184

technology.tabula.Rectangle;40;1.9810721293758184

technology.tabula.Rectangle;41;1.9810721293758184

